RptDt;TckrSymb;ISIN;SgmtNm;MinPric;MaxPric;TradAvrgPric;LastPric;AdjstdQt;AdjstdQtTax;RefPric;TradQty;FinInstrmQty
2022-09-23;ETHJ23;BRBMEFETH4B5;AGRIBUSINESS;;;;;3020;;;;
2022-09-23;ETHK23;BRBMEFETH4A7;AGRIBUSINESS;;;;;3020;;;;
2022-09-23;ETHM23;BRBMEFETH4C3;AGRIBUSINESS;;;;;3020;;;;
2022-09-23;ETHU22;BRBMEFETH434;AGRIBUSINESS;;;;;2475;;;;
2022-09-23;ETHV22;BRBMEFETH442;AGRIBUSINESS;2470;2480;2475,66;2475;2470;;;4;18
2022-09-23;ETHX22;BRBMEFETH459;AGRIBUSINESS;2490;2490;2490;2490;2485;;;1;5
2022-09-23;ETHZ22;BRBMEFETH467;AGRIBUSINESS;2530;2600;2568,81;2600;2545;;;42;96
2022-09-23;EUPF23;BRBMEFEUP1C6;FINANCIAL;;;;;974,841;;;;
2022-09-23;EUPG23;BRBMEFEUP1D4;FINANCIAL;;;;;977,723;;;;
2022-09-23;EUPV22;BRBMEFEUP195;FINANCIAL;967,5;978,1;972,46;970,5;968,043;;;445;10461
2022-09-23;EUPX22;BRBMEFEUP1A0;FINANCIAL;;;;;970,22;;;;
2022-09-23;EUPZ22;BRBMEFEUP1B8;FINANCIAL;972;972;972;972;972,404;;;1;19
2022-09-23;EURF23;BRBMEFEUR6D1;FINANCIAL;;;;;5234,169;;;;
2022-09-23;EURG23;BRBMEFEUR6E9;FINANCIAL;;;;;5279,21;;;;
2022-09-23;EURV22;BRBMEFEUR6A7;FINANCIAL;5090;5106;5095,846;5106;5100,494;;;5;65
2022-09-23;EURX22;BRBMEFEUR6B5;FINANCIAL;;;;;5146,712;;;;
2022-09-23;EURZ22;BRBMEFEUR6C3;FINANCIAL;;;;;5190,122;;;;
2022-09-23;GBPF23;BRBMEFGBP463;FINANCIAL;;;;;5832,08;;;;
2022-09-23;GBPG23;BRBMEFGBP471;FINANCIAL;;;;;5875,613;;;;
2022-09-23;GBPV22;BRBMEFGBP430;FINANCIAL;;;;;5715,613;;;;
2022-09-23;GBPX22;BRBMEFGBP448;FINANCIAL;;;;;5754,76;;;;
2022-09-23;GBPZ22;BRBMEFGBP455;FINANCIAL;;;;;5792,015;;;;
2022-09-23;GBRF23;BRBMEFGBR1C5;FINANCIAL;;;;;1086,98;;;;
2022-09-23;GBRG23;BRBMEFGBR1D3;FINANCIAL;;;;;1087,562;;;;
2022-09-23;GBRV22;BRBMEFGBR196;FINANCIAL;1084,5;1107,1;1095,78;1087,1;1085,388;;;80;650
2022-09-23;GBRX22;BRBMEFGBR1A9;FINANCIAL;;;;;1085,921;;;;
2022-09-23;GBRZ22;BRBMEFGBR1B7;FINANCIAL;1103,8;1103,8;1103,8;1103,8;1086,408;;;2;116
2022-09-23;GGBRPV22;BRGGBR400008;FINANCIAL;24,12;24,37;24,22;24,37;24,54;;;13;6400
2022-09-23;GGBRPX22;BRGGBR4Y0008;FINANCIAL;24,35;24,46;24,39;24,35;24,77;;;4;1900
2022-09-23;HSIU22;BRBMEFHSI3K5;FINANCIAL;;;;;17899;;;;
2022-09-23;HSIV22;BRBMEFHSI3L3;FINANCIAL;;;;;17925;;;;
2022-09-23;HYPEOV22;BRHYPE300030;FINANCIAL;45,28;46,34;45,89;46,34;46,38;;;98;19500
2022-09-23;HYPEOX22;BRHYPE3Y0032;FINANCIAL;45,72;46,64;46,29;46,49;46,8;;;52;8700
2022-09-23;ICFH23;BRBMEFICF2X0;AGRIBUSINESS;257,2;259,75;258,37;259;261,25;;;95;125
2022-09-23;ICFH24;BRBMEFICF2Z5;AGRIBUSINESS;;;;;237,6;;;;
2022-09-23;ICFK23;BRBMEFICF310;AGRIBUSINESS;;;;;259,5;;;;
2022-09-23;ICFK24;BRBMEFICF302;AGRIBUSINESS;;;;;236,5;;;;
2022-09-23;ICFN23;BRBMEFICF328;AGRIBUSINESS;;;;;258,55;;;;
2022-09-23;ICFU23;BRBMEFICF2V4;AGRIBUSINESS;242;247;242,61;242;243,15;;;11;54
2022-09-23;ICFZ22;BRBMEFICF2R2;AGRIBUSINESS;257,4;264;259,68;259,85;260,45;;;509;768
2022-09-23;ICFZ23;BRBMEFICF2Y8;AGRIBUSINESS;;;;;239,45;;;;
2022-09-23;IMVU22;BRBMEFIMV100;FINANCIAL;;;;;144767;;;;
2022-09-23;IMVV22;BRBMEFIMV118;FINANCIAL;;;;;152854;;;;
2022-09-23;INDG23;BRBMEFIBV3A7;FINANCIAL;;;;;116929;;;;
2022-09-23;INDG24;BRBMEFIBV3G4;FINANCIAL;;;;;128973;;;;
2022-09-23;INDJ23;BRBMEFIBV3B5;FINANCIAL;;;;;118878;;;;
2022-09-23;INDJ24;BRBMEFIBV3I0;FINANCIAL;;;;;130889;;;;
2022-09-23;INDM23;BRBMEFIBV3C3;FINANCIAL;;;;;121103;;;;
2022-09-23;INDM24;BRBMEFIBV3J8;FINANCIAL;;;;;132468;;;;
2022-09-23;INDQ23;BRBMEFIBV3D1;FINANCIAL;;;;;123363;;;;
2022-09-23;INDQ24;BRBMEFIBV3K6;FINANCIAL;;;;;134391;;;;
2022-09-23;INDV22;BRBMEFIBV376;FINANCIAL;111330;113360;112195;112245;112444;;;39539;227315
2022-09-23;INDV23;BRBMEFIBV3E9;FINANCIAL;;;;;125407;;;;
2022-09-23;INDV24;BRBMEFIBV3L4;FINANCIAL;;;;;136347;;;;
2022-09-23;INDZ22;BRBMEFIBV392;FINANCIAL;;;;;114589;;;;
2022-09-23;INDZ23;BRBMEFIBV3F6;FINANCIAL;;;;;127146;;;;
2022-09-23;INKH23;BRBMEFINK0D6;FINANCIAL;;;;;26360;;;;
2022-09-23;INKZ22;BRBMEFINK0C8;FINANCIAL;;;;;26415;;;;
2022-09-23;ISPH23;BRBMEFISP182;FINANCIAL;3695,75;3743,5;3717,98;3743,5;3733,75;;;7;27
2022-09-23;ISPM23;BRBMEFISP190;FINANCIAL;;;;;3764,5;;;;
2022-09-23;ISPZ22;BRBMEFISP158;FINANCIAL;3663,75;3740,25;3700,9;3707;3705,25;;;1054;2085
2022-09-23;ITSAPV22;BRITSA400001;FINANCIAL;;;;;9,85;;;;
2022-09-23;ITSAPX22;BRITSA4Y0007;FINANCIAL;;;;;9,94;;;;
2022-09-23;ITUBPV22;BRITUB400006;FINANCIAL;28,36;28,6;28,5;28,55;28,57;;;568;331200
2022-09-23;ITUBPX22;BRITUB4Y0001;FINANCIAL;28,59;28,85;28,7;28,66;28,84;;;179;145700
2022-09-23;JAPF23;BRBMEFJAP1C5;FINANCIAL;;;;;141735,618;;;;
2022-09-23;JAPG23;BRBMEFJAP1D3;FINANCIAL;;;;;141040,567;;;;
2022-09-23;JAPV22;BRBMEFJAP196;FINANCIAL;142710;143330;142970,84;143260;143233,175;;;76;2671
2022-09-23;JAPX22;BRBMEFJAP1A9;FINANCIAL;;;;;142792,743;;;;
2022-09-23;JAPZ22;BRBMEFJAP1B7;FINANCIAL;142220;142220;142220;142220;142299,77;;;1;675
2022-09-23;JBSSOV22;BRJBSS300002;FINANCIAL;26,49;27,05;26,68;26,61;26,53;;;102;38900
2022-09-23;JBSSOX22;BRJBSS3Y0006;FINANCIAL;;;;;26,78;;;;
2022-09-23;JPYF23;BRBMEFJPY477;FINANCIAL;;;;;3787,61;;;;
2022-09-23;JPYG23;BRBMEFJPY485;FINANCIAL;;;;;3827,37;;;;
2022-09-23;JPYV22;BRBMEFJPY444;FINANCIAL;;;;;3678,62;;;;
2022-09-23;JPYX22;BRBMEFJPY451;FINANCIAL;;;;;3714,48;;;;
2022-09-23;JPYZ22;BRBMEFJPY469;FINANCIAL;;;;;3749,69;;;;
2022-09-23;JSEH23;BRBMEFJSE184;FINANCIAL;;;;;58247;;;;
2022-09-23;JSEZ22;BRBMEFJSE176;FINANCIAL;;;;;57716;;;;
2022-09-23;LRENOV22;BRLREN300001;FINANCIAL;28,4;28,4;28,4;28,4;28,85;;;1;100
2022-09-23;LRENOX22;BRLREN3Y0009;FINANCIAL;28,77;28,78;28,77;28,78;29,11;;;2;1000
2022-09-23;MEXF23;BRBMEFMEX1C6;FINANCIAL;;;;;20601,755;;;;
2022-09-23;MEXG23;BRBMEFMEX1D4;FINANCIAL;;;;;20720,73;;;;
2022-09-23;MEXV22;BRBMEFMEX196;FINANCIAL;20122;20274;20244,03;20223;20253,811;;;87;879
2022-09-23;MEXX22;BRBMEFMEX1A0;FINANCIAL;;;;;20371,799;;;;
2022-09-23;MEXZ22;BRBMEFMEX1B8;FINANCIAL;;;;;20488,842;;;;
2022-09-23;MGLUOV22;BRMGLU300005;FINANCIAL;4,57;4,73;4,61;4,64;4,66;;;189;478300
2022-09-23;MGLUOX22;BRMGLU3Y0000;FINANCIAL;4,6;4,76;4,64;4,67;4,7;;;240;533000
2022-09-23;MIXH23;BRBMEFMIX171;FINANCIAL;;;;;2028;;;;
2022-09-23;MIXZ22;BRBMEFMIX163;FINANCIAL;;;;;2013;;;;
2022-09-23;MXNF23;BRBMEFMXN460;FINANCIAL;;;;;2611,243;;;;
2022-09-23;MXNG23;BRBMEFMXN478;FINANCIAL;;;;;2615,115;;;;
2022-09-23;MXNV22;BRBMEFMXN437;FINANCIAL;;;;;2599,494;;;;
2022-09-23;MXNX22;BRBMEFMXN445;FINANCIAL;;;;;2605,383;;;;
2022-09-23;MXNZ22;BRBMEFMXN452;FINANCIAL;;;;;2608,564;;;;
2022-09-23;NOKF23;BRBMEFNOK1C8;FINANCIAL;;;;;10613,681;;;;
2022-09-23;NOKG23;BRBMEFNOK1D6;FINANCIAL;;;;;10600,738;;;;
2022-09-23;NOKV22;BRBMEFNOK190;FINANCIAL;10658;10658;10658;10658;10640,722;;;1;10
2022-09-23;NOKX22;BRBMEFNOK1A2;FINANCIAL;;;;;10633,511;;;;
2022-09-23;NOKZ22;BRBMEFNOK1B0;FINANCIAL;;;;;10624,536;;;;
2022-09-23;NTCOOV22;BRNTCO300008;FINANCIAL;15,3;15,66;15,47;15,66;15,69;;;10;5000
2022-09-23;NTCOOX22;BRNTCO3Y0003;FINANCIAL;15,45;15,73;15,56;15,73;15,83;;;3;1500
2022-09-23;NZDF23;BRBMEFNZD3S6;FINANCIAL;;;;;3083,467;;;;
2022-09-23;NZDG23;BRBMEFNZD3T4;FINANCIAL;;;;;3105,204;;;;
2022-09-23;NZDV22;BRBMEFNZD3P2;FINANCIAL;;;;;3021,625;;;;
2022-09-23;NZDX22;BRBMEFNZD3Q0;FINANCIAL;;;;;3042,198;;;;
2022-09-23;NZDZ22;BRBMEFNZD3R8;FINANCIAL;;;;;3062,298;;;;
2022-09-23;NZLF23;BRBMEFNZL1C4;FINANCIAL;;;;;573,8;;;;
2022-09-23;NZLG23;BRBMEFNZL1D2;FINANCIAL;;;;;574,1;;;;
2022-09-23;NZLV22;BRBMEFNZL194;FINANCIAL;;;;;573,5;;;;
2022-09-23;NZLX22;BRBMEFNZL1A8;FINANCIAL;;;;;573,5;;;;
2022-09-23;NZLZ22;BRBMEFNZL1B6;FINANCIAL;;;;;573,6;;;;
2022-09-23;OC1F23;BRBMEFOC10K2;FINANCIAL;;;;;96599,34;13,68;;;
2022-09-23;OC1F24;BRBMEFOC10M8;FINANCIAL;;;;;85916,66;12,825;;;
2022-09-23;OC1F25;BRBMEFOC10O4;FINANCIAL;;;;;77943,26;11,625;;;
2022-09-23;OC1F26;BRBMEFOC11E3;FINANCIAL;;;;;70226,6;11,415;;;
2022-09-23;OC1F27;BRBMEFOC11Z8;FINANCIAL;;;;;63097,72;11,41;;;
2022-09-23;OC1F28;BRBMEFOC11X3;FINANCIAL;;;;;56579,73;11,44;;;
2022-09-23;OC1F29;BRBMEFOC11J2;FINANCIAL;;;;;50581,29;11,53;;;
2022-09-23;OC1F30;BRBMEFOC11Y1;FINANCIAL;;;;;45332,61;11,55;;;
2022-09-23;OC1F31;BRBMEFOC1364;FINANCIAL;;;;;40411,71;11,62;;;
2022-09-23;OC1F32;BRBMEFOC1463;FINANCIAL;;;;;36158,97;11,63;;;
2022-09-23;OC1F33;BRBMEFOC13I0;FINANCIAL;;;;;32332,4;11,65;;;
2022-09-23;OC1F34;BRBMEFOC1471;FINANCIAL;;;;;28901,46;11,674;;;
2022-09-23;OC1F35;BRBMEFOC13H2;FINANCIAL;;;;;25917,08;11,673;;;
2022-09-23;OC1F36;BRBMEFOC13T7;FINANCIAL;;;;;23181,65;11,69;;;
2022-09-23;OC1F37;BRBMEFOC1448;FINANCIAL;;;;;20737,15;11,69;;;
2022-09-23;OC1G23;BRBMEFOC1455;FINANCIAL;;;;;95524,67;13,678;;;
2022-09-23;OC1H23;BRBMEFOC1489;FINANCIAL;;;;;94656,08;13,672;;;
2022-09-23;OC1J23;BRBMEFOC12S1;FINANCIAL;;;;;93549,87;13,685;;;
2022-09-23;OC1J24;BRBMEFOC13A7;FINANCIAL;;;;;83838,78;12,47;;;
2022-09-23;OC1J25;BRBMEFOC13L4;FINANCIAL;;;;;76114,42;11,497;;;
2022-09-23;OC1J26;BRBMEFOC13W1;FINANCIAL;;;;;68404,33;11,419;;;
2022-09-23;OC1J27;BRBMEFOC1497;FINANCIAL;;;;;61470,37;11,42;;;
2022-09-23;OC1K23;BRBMEFOC14A5;FINANCIAL;;;;;92740,14;13,595;;;
2022-09-23;OC1M23;BRBMEFOC14B3;FINANCIAL;;;;;91685,9;13,646;;;
2022-09-23;OC1N23;BRBMEFOC10L0;FINANCIAL;;;;;90778,25;13,54;;;
2022-09-23;OC1N24;BRBMEFOC10N6;FINANCIAL;;;;;81882,33;12,1;;;
2022-09-23;OC1N25;BRBMEFOC12Z6;FINANCIAL;;;;;74239,83;11,44;;;
2022-09-23;OC1N26;BRBMEFOC1307;FINANCIAL;;;;;66758,53;11,365;;;
2022-09-23;OC1N27;BRBMEFOC14C1;FINANCIAL;;;;;59830,83;11,42;;;
2022-09-23;OC1Q23;BRBMEFOC14D9;FINANCIAL;;;;;89881,58;13,452;;;
2022-09-23;OC1U23;BRBMEFOC14E7;FINANCIAL;;;;;88933,65;13,341;;;
2022-09-23;OC1V22;BRBMEFOC12K8;FINANCIAL;;;;;99695,77;13,652;;;
2022-09-23;OC1V23;BRBMEFOC1331;FINANCIAL;;;;;88153,67;13,215;;;
2022-09-23;OC1V24;BRBMEFOC13E9;FINANCIAL;;;;;79848,4;11,835;;;
2022-09-23;OC1V25;BRBMEFOC13Q3;FINANCIAL;;;;;72126,3;11,459;;;
2022-09-23;OC1V26;BRBMEFOC1414;FINANCIAL;;;;;64837;11,405;;;
2022-09-23;OC1X22;BRBMEFOC1422;FINANCIAL;;;;;98687,98;13,656;;;
2022-09-23;OC1Z22;BRBMEFOC1430;FINANCIAL;;;;;97688,27;13,67;;;
2022-09-23;OZ1D;BRBMEFOZ1003;METAL;273;280;278,179;274,25;278,18;;;11;32
2022-09-23;OZ1V22;BRBMEFOZ11G9;METAL;;;;;274,947;;;;
2022-09-23;OZ1X22;BRBMEFOZ11H7;METAL;;;;;277,755;;;;
2022-09-23;OZ2D;BRBMEFOZ2001;METAL;270,001;276,999;272,956;275,999;272,956;;;46;169
2022-09-23;OZ3D;BRBMEFOZ3009;METAL;272,5;274,999;272,633;274,22;272,634;;;5;208
2022-09-23;PCAROV22;BRPCAR300020;FINANCIAL;20,95;21,68;21,17;21,24;21,27;;;38;6700
2022-09-23;PCAROX22;BRPCAR3Y0027;FINANCIAL;21,16;21,44;21,31;21,44;21,46;;;7;1100
2022-09-23;PETRPV22;BRPETR400033;FINANCIAL;30,15;31,52;30,88;30,31;30,23;;;226;447500
2022-09-23;PETRPX22;BRPETR4Y0030;FINANCIAL;30,41;31,65;30,75;30,58;30,51;;;42;103100
2022-09-23;PSSAOV22;BRPSSA300039;FINANCIAL;22,12;22,63;22,37;22,3;22,31;;;65;14500
2022-09-23;PSSAOX22;BRPSSA3Y0039;FINANCIAL;22,44;22,61;22,52;22,5;22,52;;;4;600
2022-09-23;RENTOV22;BRRENT300003;FINANCIAL;64,18;65,03;64,59;65,02;65,21;;;438;168900
2022-09-23;RENTOX22;BRRENT3Y0002;FINANCIAL;64,74;65,5;65,12;65,42;65,8;;;217;90400
2022-09-23;RUBF23;BRBMEFRUB1C7;FINANCIAL;;;;;65307,37;;;;
2022-09-23;RUBG23;BRBMEFRUB1D5;FINANCIAL;;;;;66562,162;;;;
2022-09-23;RUBV22;BRBMEFRUB197;FINANCIAL;;;;;58895,062;;;;
2022-09-23;RUBX22;BRBMEFRUB1A1;FINANCIAL;;;;;61610,829;;;;
2022-09-23;RUBZ22;BRBMEFRUB1B9;FINANCIAL;;;;;63798,622;;;;
2022-09-23;SEKF23;BRBMEFSEK1C5;FINANCIAL;;;;;11251,811;;;;
2022-09-23;SEKG23;BRBMEFSEK1D3;FINANCIAL;;;;;11223,402;;;;
2022-09-23;SEKV22;BRBMEFSEK190;FINANCIAL;;;;;11308,825;;;;
2022-09-23;SEKX22;BRBMEFSEK1A9;FINANCIAL;;;;;11291,376;;;;
2022-09-23;SEKZ22;BRBMEFSEK1B7;FINANCIAL;;;;;11272,512;;;;
2022-09-23;SJCF23;BRBMEFSJC2G9;AGRIBUSINESS;31,5;31,95;31,74;31,61;31,5642;;;10;99
2022-09-23;SJCH23;BRBMEFSJC2A2;AGRIBUSINESS;31,61;31,78;31,68;31,76;31,6248;;;5;13
2022-09-23;SJCK23;BRBMEFSJC287;AGRIBUSINESS;;;;;31,6909;;;;
2022-09-23;SJCK24;BRBMEFSJC2H7;AGRIBUSINESS;;;;;29,8336;;;;
2022-09-23;SJCN23;BRBMEFSJC295;AGRIBUSINESS;;;;;31,6744;;;;
2022-09-23;SJCQ23;BRBMEFSJC2I5;AGRIBUSINESS;;;;;31,261;;;;
2022-09-23;SJCU23;BRBMEFSJC2J3;AGRIBUSINESS;;;;;30,3792;;;;
2022-09-23;SJCX22;BRBMEFSJC261;AGRIBUSINESS;31,35;32,05;31,5;31,42;31,4319;;;198;1552
2022-09-23;SOYH23;BRBMEFSOY034;AGRIBUSINESS;;;;;543,6;;;;
2022-09-23;SOYK23;BRBMEFSOY042;AGRIBUSINESS;;;;;544,4;;;;
2022-09-23;SOYX22;BRBMEFSOY026;AGRIBUSINESS;;;;;610,2;;;;
2022-09-23;SUZBOV22;BRSUZB300008;FINANCIAL;42,8;43,07;42,88;42,92;42,95;;;11;4800
2022-09-23;SUZBOX22;BRSUZB3Y0008;FINANCIAL;43,09;43,67;43,4;43,18;43,35;;;20;8300
2022-09-23;SWIF23;BRBMEFSWI1C7;FINANCIAL;;;;;973,7;;;;
2022-09-23;SWIG23;BRBMEFSWI1D5;FINANCIAL;;;;;969,9;;;;
2022-09-23;SWIV22;BRBMEFSWI196;FINANCIAL;974,7;981,8;981,17;980,6;982,3;;;12;636
2022-09-23;SWIX22;BRBMEFSWI1A1;FINANCIAL;;;;;979,6;;;;
2022-09-23;SWIZ22;BRBMEFSWI1B9;FINANCIAL;;;;;976,7;;;;
2022-09-23;T10H23;BRBMEFT101Z3;FINANCIAL;;;;;112,7968;;;;
2022-09-23;T10Z22;BRBMEFT101Y6;FINANCIAL;111,9;112,822;112,623;112,71;112,625;;;1051;3578
2022-09-23;TRYF23;BRBMEFTRY3S5;FINANCIAL;;;;;262,906;;;;
2022-09-23;TRYG23;BRBMEFTRY3T3;FINANCIAL;;;;;256,371;;;;
2022-09-23;TRYV22;BRBMEFTRY3P1;FINANCIAL;;;;;283,249;;;;
2022-09-23;TRYX22;BRBMEFTRY3Q9;FINANCIAL;;;;;275,952;;;;
2022-09-23;TRYZ22;BRBMEFTRY3R7;FINANCIAL;;;;;268,883;;;;
2022-09-23;TUQF23;BRBMEFTUQ1C8;FINANCIAL;;;;;20439,9;;;;
2022-09-23;TUQG23;BRBMEFTUQ1D6;FINANCIAL;;;;;21097,6;;;;
2022-09-23;TUQV22;BRBMEFTUQ191;FINANCIAL;;;;;18601,1;;;;
2022-09-23;TUQX22;BRBMEFTUQ1A2;FINANCIAL;;;;;19223;;;;
2022-09-23;TUQZ22;BRBMEFTUQ1B0;FINANCIAL;;;;;19855,2;;;;
2022-09-23;USIMAV22;BRUSIM500035;FINANCIAL;7,63;7,73;7,67;7,69;7,68;;;286;301600
2022-09-23;USIMAX22;BRUSIM5Y0033;FINANCIAL;7,74;7,74;7,74;7,74;7,75;;;3;3600
2022-09-23;VALEOV22;BRVALE300034;FINANCIAL;68,51;69,47;68,95;69,2;69,23;;;2429;733300
2022-09-23;VALEOX22;BRVALE3Y0032;FINANCIAL;69,17;70,08;69,63;69,86;69,87;;;658;199400
2022-09-23;VIIAOV22;BRVIIA300019;FINANCIAL;;;;;3,38;;;;
2022-09-23;VIIAOX22;BRVIIA3Y0013;FINANCIAL;;;;;3,41;;;;
2022-09-23;WDOF23;BRBMEFWDO3L3;FINANCIAL;5335;5370,5;5346,259;5362;5373,79;;;9;382
2022-09-23;WDOF24;BRBMEFWDO3Y6;FINANCIAL;;;;;5705,41;;;;
2022-09-23;WDOF25;BRBMEFWDO1H5;FINANCIAL;;;;;5979,969;;;;
2022-09-23;WDOG23;BRBMEFWDO3Z3;FINANCIAL;;;;;5408,822;;;;
2022-09-23;WDOH23;BRBMEFWDO410;FINANCIAL;;;;;5434,319;;;;
2022-09-23;WDOJ23;BRBMEFWDO3S8;FINANCIAL;5450;5450;5450;5450;5470,786;;;1;34
2022-09-23;WDOK23;BRBMEFWDO402;FINANCIAL;;;;;5492,959;;;;
2022-09-23;WDOV22;BRBMEFWDO3K5;FINANCIAL;5177;5276;5232,983;5269;5268,745;;;1074433;3631044
2022-09-23;WDOV23;BRBMEFWDO3Q2;FINANCIAL;;;;;5639,288;;;;
2022-09-23;WDOX22;BRBMEFWDO3U4;FINANCIAL;5199,5;5310;5257,363;5310;5304,644;;;598;2262
2022-09-23;WDOZ22;BRBMEFWDO3X8;FINANCIAL;;;;;5338,697;;;;
2022-09-23;WEGEOV22;BRWEGE300002;FINANCIAL;;;;;30,87;;;;
2022-09-23;WEGEOX22;BRWEGE3Y0008;FINANCIAL;30,81;30,81;30,81;30,81;31,15;;;1;500
2022-09-23;WEUV22;BRBMEFWEU3Q3;FINANCIAL;;;;;5100,494;;;;
2022-09-23;WEUX22;BRBMEFWEU3R1;FINANCIAL;;;;;5146,712;;;;
2022-09-23;WING23;BRBMEFWIN320;FINANCIAL;;;;;116929;;;;
2022-09-23;WING24;BRBMEFWIN387;FINANCIAL;;;;;128973;;;;
2022-09-23;WINJ23;BRBMEFWIN338;FINANCIAL;;;;;118878;;;;
2022-09-23;WINJ24;BRBMEFWIN3A2;FINANCIAL;;;;;130889;;;;
2022-09-23;WINM23;BRBMEFWIN346;FINANCIAL;;;;;121103;;;;
2022-09-23;WINM24;BRBMEFWIN3B0;FINANCIAL;;;;;132468;;;;
2022-09-23;WINQ23;BRBMEFWIN353;FINANCIAL;;;;;123363;;;;
2022-09-23;WINQ24;BRBMEFWIN3C8;FINANCIAL;;;;;134391;;;;
2022-09-23;WINV22;BRBMEFWIN304;FINANCIAL;111320;113370;112177;112240;112444;;;5975096;18074776
2022-09-23;WINV23;BRBMEFWIN361;FINANCIAL;;;;;125407;;;;
2022-09-23;WINV24;BRBMEFWIN3D6;FINANCIAL;;;;;136347;;;;
2022-09-23;WINZ22;BRBMEFWIN312;FINANCIAL;113710;115525;114253;114420;114589;;;303;612
2022-09-23;WINZ23;BRBMEFWIN379;FINANCIAL;;;;;127146;;;;
2022-09-23;WSPH23;BRBMEFWSP0I7;FINANCIAL;3700;3770;3731,82;3745;3733,75;;;92;153
2022-09-23;WSPZ22;BRBMEFWSP0H9;FINANCIAL;3662,25;3740,5;3704,47;3712,25;3705,25;;;5942;25563
2022-09-23;ZARF23;BRBMEFZAR3S5;FINANCIAL;;;;;2963,48;;;;
2022-09-23;ZARG23;BRBMEFZAR3T3;FINANCIAL;;;;;2974,789;;;;
2022-09-23;ZARV22;BRBMEFZAR3P1;FINANCIAL;;;;;2928,837;;;;
2022-09-23;ZARX22;BRBMEFZAR3Q9;FINANCIAL;;;;;2940,54;;;;
2022-09-23;ZARZ22;BRBMEFZAR3R7;FINANCIAL;;;;;2951,746;;;;
2022-09-23;OZ1D;BRBMEFOZ1003;METAL;273;280;278,179;274,25;278,18;;;11;32
2022-09-23;OZ2D;BRBMEFOZ2001;METAL;270,001;276,999;272,956;275,999;272,956;;;46;169
2022-09-23;OZ3D;BRBMEFOZ3009;METAL;272,5;274,999;272,633;274,22;272,634;;;5;208
2022-09-23;FRCF23;BRBMEFFRC360;FINANCIAL;4,7;4,71;4,7;4,7;;4,7;;44;49607
2022-09-23;FRCF24;BRBMEFFRC345;FINANCIAL;5,6;5,65;5,64;5,65;;5,65;;25;13201
2022-09-23;FRCF25;BRBMEFFRC303;FINANCIAL;5,52;5,56;5,53;5,56;;5,56;;7;2644
2022-09-23;FRCF26;BRBMEFFRC4A3;FINANCIAL;5,44;5,44;5,44;5,44;;5,44;;5;2311
2022-09-23;FRCF27;BRBMEFFRC4U1;FINANCIAL;5,32;5,32;5,32;5,32;;5,42;;2;254
2022-09-23;FRCF28;BRBMEFFRC4X5;FINANCIAL;5,46;5,46;5,46;5,46;;5,46;;2;354
2022-09-23;FRCF29;BRBMEFFRC4V9;FINANCIAL;;;;;;5,49;;;
2022-09-23;FRCF30;BRBMEFFRC4W7;FINANCIAL;;;;;;5,58;;;
2022-09-23;FRCF31;BRBMEFFRC667;FINANCIAL;;;;;;5,68;;;
2022-09-23;FRCF32;BRBMEFFRC766;FINANCIAL;5,76;5,76;5,76;5,76;;5,77;;1;165
2022-09-23;FRCF33;BRBMEFFRC6I1;FINANCIAL;5,96;5,96;5,96;5,96;;5,96;;5;810
2022-09-23;FRCF34;BRBMEFFRC774;FINANCIAL;;;;;;6,05;;;
2022-09-23;FRCF35;BRBMEFFRC6H3;FINANCIAL;;;;;;6,23;;;
2022-09-23;FRCF36;BRBMEFFRC6T8;FINANCIAL;6,39;6,39;6,39;6,39;;6,39;;4;616
2022-09-23;FRCF37;BRBMEFFRC741;FINANCIAL;;;;;;6,51;;;
2022-09-23;FRCG23;BRBMEFFRC758;FINANCIAL;4,95;4,95;4,95;4,95;;4,95;;19;26143
2022-09-23;FRCH23;BRBMEFFRC782;FINANCIAL;5,09;5,11;5,1;5,11;;5,11;;9;8335
2022-09-23;FRCJ23;BRBMEFFRC5T0;FINANCIAL;5,21;5,22;5,21;5,22;;5,21;;54;22410
2022-09-23;FRCJ24;BRBMEFFRC6A8;FINANCIAL;5,64;5,64;5,64;5,64;;5,64;;12;3841
2022-09-23;FRCJ25;BRBMEFFRC6L5;FINANCIAL;5,54;5,54;5,54;5,54;;5,54;;2;563
2022-09-23;FRCJ26;BRBMEFFRC6W2;FINANCIAL;;;;;;5,46;;;
2022-09-23;FRCJ27;BRBMEFFRC790;FINANCIAL;;;;;;5,41;;;
2022-09-23;FRCK23;BRBMEFFRC7A6;FINANCIAL;;;;;;5,31;;;
2022-09-23;FRCM23;BRBMEFFRC7B4;FINANCIAL;5,38;5,38;5,38;5,38;;5,38;;1;79
2022-09-23;FRCN23;BRBMEFFRC5M5;FINANCIAL;5,41;5,41;5,41;5,41;;5,41;;7;4312
2022-09-23;FRCN24;BRBMEFFRC5L7;FINANCIAL;5,63;5,63;5,63;5,63;;5,63;;7;2483
2022-09-23;FRCN25;BRBMEFFRC5Z7;FINANCIAL;;;;;;5,5;;;
2022-09-23;FRCN26;BRBMEFFRC600;FINANCIAL;5,37;5,37;5,37;5,37;;5,4;;1;183
2022-09-23;FRCN27;BRBMEFFRC7C2;FINANCIAL;;;;;;5,42;;;
